addr,balance
0x5d0dd36d2085cfed183301f473efbdf802f40b13,103642000000000000000
0x5e173c0c4a9717254992ecc4915e88d85b47c1e8,642000000000000000
0x83c782b8f6e4b9c7cf9375e7373ab6cb18c31f3d,690000000000000000
0x863094513f6f2508eed6dccfd06dc82dd9895f1e,10332170272156317
0x9bfc3d49e4df2bceefe32c2e6ed93870205cc307,43253314724354502
0x5a62df5af866ed26af427871e027b9f1694927e5,10332170272156317
0x720db67b3ee504a5de6c40186b93d0ea0d201701,54931036486891
0x51bdb46c575dcb262e2e318d76b406fbf63dd848,642000000000000000
0x7500ba8b43d4045c69b62ae6cc1fb6721fc24e9c,3687568537533647
0x87ee6f9f1cd7b111cc1e0d7a6b1a81db6165595c,10332170272156317
0xe2b39802edcaa3b3edde515747033b4f2080cb2a,73213769461447
0xeb77646a71c07d8ba9080b32051278cded873972,104883680000000000
0x6381cfb0f98ca6481a45ff52ff20aaf799f31377,10332198156611835
0x656420d1df434c31df9a68c3e43e0b5e5065dc0f,482000000000000000000
0x61f79c9146344365850cff469e86807210ad08de,390407998604326587577
0x68dbc8aba6fa78191d75bc6473e068cff3e85078,30977469843485197
0xa8a24661f267041e79fc9b8112f9e28310560ce0,10332170272156317
0x658acdd5063fa27fe816f3923c7426a29cb2421b,10332170272156317
0x6821b62f2a11b20fa3697d056844c83658184a8b,10332170272156317
0x61f4d030f7fcbfeb30c8b4fec4b544519f6cd320,10332170272156317
0x6300b43ff0aa9d20159ec8e43b0109977c44ac54,10268168677100988
0x6608595ee1a3f73e7992a8ebd4e61af7d63773af,10268168677100988
0xf385a5e3bd554e08a198ccabaaa63f4cf4ae9bbf,284559417946613860
0x6073d7b36a96c727f02274753064b17bba0a758f,10168477719070881
0x62d33efd6d2e10857b9e45d44e4e69f3a097a388,10332170272156317
0x666659f5b8639c820c5c656f295de46ec85299a6,207284559417946306930
0x7a017366f14aaf27a2c68969f45629208a68e1f6,6166000000000000000
0x5ffac77b5015440cc8a52e4156dc53c14c921915,10332170272156317
0x641c715a32da7d2b444556905d559f7d7fa69761,10268168677100988
0xb15657374327eb26b7fbafdc7cc765130371d49b,4
0xa2eead8250efa4320895536b4863f87ea75fd88d,20600338949257304
0xa849bdbfae47f3a892b2a6fdd381a6b2b8a1f417,2440
0x64947f03e8d6c2dc65e9f4e87cfc651d1fadd82d,11280046918054032
0xf065908525cf499a6089d766c9212d2cddb953d7,205423188116837804
0x79afafd61d1414bc9e535b0c3be670818afc042b,140400000000000000
0x721d7a32cd5c60b035f2f3669ee62c85f1351240,1030023952962
0x78dc2b4ba4b667fa4489687975d193754e055c5b,10332170272156317
0x65378ce4385c490a8827fcfd14dd732990d788e2,10332198156611804
0x6e2f34f2f3c0ba541c949013af2fd03e86240e7c,31481307945369356
0x6b509be08fad43869023fd159ba492eb77ddad63,20626355328185596
0xb2d93ac629556f16dd4ddd19f20fee3fd462cf43,88414
0x6ada0cec18e3887ee584bc090d6cc19db71ff645,10332170272156317
0x6d3e7feab1900dbe7493582017a4105c960f7e8d,10332170272156317
0xa83acd1b5c446fddd0797d83e7549a8a9f494592,279708973001494
0x83c3a359ed0d97ebfe04799fc8aea8e7593b63fc,2309041969893331819
0x7a01b2a7e3fd833dd3fc301bd7ace0991293ee89,10332198156611804
0x7b37e8060ccf29c7c98748303250d6f73809d39f,10332170272156317
0x6eb664a14b9e9b396f13f2b66239bd23bbd02033,10313078960173957
0xa64cac06e1514e0ceede4d372173ef386ccda377,3208842143000000000
0xa6dad41066584f15659e718e49afed891e807fdc,256648610788738943452
0x78c9c4fdeb0eb814747d18be65116a9348afed54,10327983251919052
0xc8f27c96c7e8d1a1a09bbc8f1988b4cff10898cb,207000000000000000000
0xb91afef77c6b9d1838f35491eea03c1add6eb58a,4390055000000000000
0xc25959ed2f036121061d2f483d59c7c8d5810248,1030023952962
0xc3cd7269c26d3fc5c0f751a9f238f546fc1e153b,10332170272156317
0xcad97839cd62de405ed9d68bc7b3c258482db069,279708970000000
0x8811d0ef9f39fe7150c024270e12d3fe10593b63,214957147693634
0x860efa049279e880c46170ba32b6b6b7e6fcb18f,10332170272156317
0x8866fabac57cf619c75774ecbfafd6eae19df014,10332170272156317
0x90bcd93318036b7d4020f74c90796ebe813e0e1f,490461854983176334
0x7ba8366470d8cfd1d48efe0f41f4b5780c75a86d,3822958178945269
0x9bcf2b81df43e7e9049d881cf3adf17a6e066047,76827573156611835
0x8899b7328114de9e26af0f920b933517a84d0b27,13610895276440336
0x926117d329e986e1ea4480151547e14bd7399479,20636028312232082
0xb4d22f1037db1381ff9a8215ca84f9dc24b8b645,103642000000000000000
0xbb58696e6416c8dc01cbe416e2de6373aa0c0276,183321981566118034094
0x9816c1382b872b84d2c4d6b9f8e9193d4b9671c5,4753980659953643
0x87f3d87a433ae97c5c55e175155979eda369d2c3,25000000000000000000
0xdd8804e408a21dc344e2a480dd207dea38f325ce,10268168677100988
0xdea061bbe039ea7310886a2efd8f8998b1ef9c6d,10332198156611835
0x99f64d27d750feca807603a811ee5a2fea086c1d,10332170272156317
0xd2d2a10b8a36e2b3236b6222d42269b225241316,103373354932296724370
0xbecb926fb48dd05ea688e00145daf2bc6adf3f8e,20000000000000000000
0x935c680fd2340a93aee2794fbe46a5f7d26d9abf,10332170272156317
0xcca385be21b94fa1254c8b5d7045cc568a520586,614694447213639
0x9f4864255b14e1515f0af13e395adbcd0f421b20,10332198156611804
0xa88f73750f4070e48cf3642c822b594720bc7769,9969095803010668
0xa1289b74ae61bac22b197f1cdbe296bfadb83ed5,10332170272156317
0x9381d0481ded41eb49f18f3066d6db046e290467,10866314425281628
0xa7303ded368755dca4cf7c3595cfd303d115d024,1562092224000002220
0xe25bc5a2eb4ff0bf2c3dbc060a11880279ff77ad,9969095803010668
0xe51a00982ba030db3fd449462c1aea73f1b16aca,268168677100988
0xa12fbfc4e85f658cf4f2674c81b497e9213a9217,1214315700473185
0x99dda6cf75749fe8da093dbda4dd53f5d14fe799,967401056724154
0x9a8bd7caa5f9cb0ed502550dbc14c1596f0f9e3e,10332170272156317
0x9c214798f69cc6a887372347eaa4262b94ccf894,29857541620974978
0x999eaa01cb8c0f468bf1288370752900645e538f,10236435726349306
0x9d0f536dc95cde0486a8708e1af01a6e4a60e9b2,26897038137339173
0xa083ca2e770358b5c56f33626df459725b5ac743,1000000000000000000
0xa1c48d9400420ea49e82c0b7f7ea9cd673addc6b,104883679999998973
0xbc62ebfe30807b6a191a22f3eef0ce6d9f8887a6,9815571727644304
0xa2ada1379328f0ebdcc75fff3478e6c14e9521ba,10332170272156317
0xe598a5898e250e3885eb32a8b8b727bdf8eba764,10332170272156317
0xdb6fec9f30f7a4ac333af3f629f388d319a46870,10332170272156317
0xce7b624f9fa42ae81acec1f9fb6e995a93aeda25,279000000000000
0xcfa41647bd3e5c44ccb96c14e99757fbe26758b9,10327983251919052
0xa8ffefef96e5ab3643196fc03a887dadc8eff02b,10332170272156317
0xd13c0ad0223a87e42d37452b51049257bad6ad9e,10268168677100988
0xefaff3c81a10e700fb992cbed55e83e242477f45,318827512706504717
0xf6ddc00a2392cd4460ef2d661cd1bf7bacbd0a24,10332170272156317
0xab84e55942fd1bb60409f1d2623387decaac8fcf,10332170272156317
0xa4a0c6245517244a9ae6073d7f983af8db52e808,694000000000000000
0xa680dd87038264b599b6fc38a6faa58fd1dd2752,614743831621973
0xae36fae14264503e8ac63cad32f7182a07533f9f,266559417947000000
0xde29bb2e66f1731b187919bb34f4dd793cebbe86,265675999990000
0xbceb22a26b1518e47eca45600cde20151ba0b3b4,10332198156611804
0xbae2c667f523e6949598bdf3324c3c4853a1e350,614694447213639
0xdeb0cb63cec34857a963f1201ae22ca6a74f76a8,642000000000000000
0xe037b75a83bff8c3e0aac3982026033a9f2a1bed,103642000000000000000
0xff999006f7845714f8749a0cf6238d17891b8eb2,9994018542518195
0xb011b07ba58b2f3a1e6e2949309edf4bef266ca1,23938784842677593737
0xb691d76b439778c378726372b8b0cbdfacb6e471,10332170272156317
0xfb6bff51675c7fcc4a3bcceb556a00f6e51c69f4,164787841237966
0xdd86d2ad08fe65756d89a791653f30434a5bb0f4,10332170272156317
0xc11ef9d7e2f6b7b2118ac3725d0abdaf7b6c4a6d,12757128378028114
0xbc55d0073f8e1700cb7e040cdcf7235070e6a55f,4989133685574719
0xbfb408bd179b004e3dd335a71de52cf7104e9454,333000000000000000
0xdb1458ded353c05d94f721a6dcb3f16361bc3ca7,3078874476200807
0xbfdda32a856c2773a7b3fced50a6602a6bfa22c6,424808
0xc1fdbf3378c70a6bc3e26bd97df5abdabb6a4038,284559417946613860
0xcd592395ac8782ed5669a5118ff73d286a5e9192,103642279708973000000
0xca2a048bf97047fa90e22d53fde2f25266cd9ca8,614694447213639
0xf48fa5b2e62ae69cd96f83e08d528887d587cc1a,10332170272156317
0xf9e1d0f54f557a183bd949d7664ea7c8aaaa8fd7,1000000000000000000
0xfe5e197dac987c65a1ca1a92abf7e9392c984889,333279708973306930
0xda68ae7c529eb47c195bb8e74de4b8fb140fd9f4,10332170272156317
0xe40b9171df83ffe2af5d7ca518ac27644d46603b,10332170272156317
0xd17e01f38f53060a7c09e94bccf87f7040acfc7d,10332198156611804
0xd79cd948a969d1a4ff01c5d3205b460b1550ff29,333000000000000000
0xe66d3694198499adb8380b949b062db5b3efb0ef,10268168677100988
0xe518fb87b16087c61f927c3e222219f0b448d184,10332170272156317
0xdba06fcf252326ea8f4a8e9107d8ec0f706f49c3,10268168677100988
0xdd412c088bd144f2b537c7e48aabc28e29759f9e,10332170272156317
0xe350ff7da4eb736284900af29ee141742db52f90,3623927000000000
0xe33f1860eb6b335f0f961c95952e29941d09b5f7,5947199481607019
0xe79724199b1cd512330ab811fe04f9c7d767e8ea,182633835111153
0xf30431d4e31e6e54d9338eb8f54da5eceadc4cb4,2493303977485488
0xf2c6a2f245adbba1f1389723febf667830f64e34,10332198156611835
0xfa99b13542dede3034c241106fbae67c5257cd10,2000000000000000
0xe38a4ab2dc158db83ab4f63ec2d0cfa51351ed29,10332170272156317
0xed0dea451afeaac5e2808fc9c15d609782d93b99,10332170272156317
0xfe236d8c0bd3188e858c7331635c84e125f92369,103321702721563154221
0xfdacf86e66c3fb9f79930ed19c859309924b3f07,19733924833017647
0xf6b4fe37af0cf471b5d120cc32e5299f8d3c817a,279708973000000
0xfc3b9bff405431b2907bdad981974f22069bed82,10268168677100988
0xf9f175dea38e8fa8fb8fe8954835b99dcff49397,374481126705270148577
0xf182aaad8fb8f6f65edf04424776bb673db3504d,10332198156611804
0xfcd20240e4eac2f59c5065687d21e930f5102c5a,10332170272156317
0xfbfb0b1f079646defb13b816ee7605eadbb60e23,10332170272156317
0xfe4fc46f6aef9545a5f8c56d7c83f558c8321c05,10313177664092798
0x462cf90fa1950065f75ed43d8963d8b223dd570f,1000000000000000000000
0x4d019abcf05a0e465585abc33532b8148e9e55ff,1096971783708820375048
0xcc2857f27cfd6170604768be7488bb5c8a761892,4000000000000000000000
0x3d0c77b67002d550f75edd10bd5d26920d8a0df8,103455000000000000000
0x73af61e453b0faccf2ae8cace961f0ef62a18afb,103642000000000000000
0x9ac9a9f05d0e9ba25c9b44e5fde407ad7cffe819,103642000000000000000
